7.241379310344827,10.0,10.0,0.0,0.0,0.0,0.0,
7.241379310344827,10.0,10.0,0.0,0.0,0.0,0.0,
7.241379310344827,10.0,10.0,0.0,0.0,0.0,0.0,
7.241379310344827,10.0,10.0,0.0,0.0,0.0,0.0,
7.379310344827585,10.0,10.0,0.0,0.0,0.0,0.0,
7.397260273972603,10.0,10.0,0.0,0.0,0.0,0.0,
7.361111111111111,10.0,10.0,0.0,0.0,0.0,0.0,
7.260273972602739,10.0,10.0,0.0,0.0,0.0,0.0,
7.260273972602739,10.0,10.0,0.0,0.0,0.0,0.0,
7.260273972602739,10.0,10.0,0.0,0.0,0.0,0.0,
7.191780821917808,10.0,10.0,0.0,0.0,0.0,0.0,
7.210884353741497,10.0,10.0,0.0,0.0,0.0,0.0,
7.191780821917808,10.0,10.0,0.0,0.0,0.0,0.0,
7.27891156462585,10.0,10.0,0.0,0.0,0.0,0.0,
7.27891156462585,10.0,10.0,0.0,0.0,0.0,0.0,
7.27891156462585,10.0,10.0,0.0,0.0,0.0,0.0,
7.27891156462585,10.0,10.0,0.0,0.0,0.0,0.0,
7.260273972602739,10.0,10.0,0.0,0.0,0.0,0.0,
7.260273972602739,10.0,10.0,0.0,0.0,0.0,0.0,
7.260273972602739,10.0,10.0,7.5,0.0,0.0,0.0,
7.260273972602739,10.0,10.0,7.5,0.0,0.0,0.0,
7.364864864864865,10.0,10.0,0.0,0.0,0.0,0.0,
7.364864864864865,10.0,10.0,7.5,0.0,0.0,0.0,
7.364864864864865,10.0,10.0,7.5,0.0,0.0,0.0,
7.382550335570469,10.0,10.0,7.5,0.0,0.0,0.0,
7.4,10.0,10.0,7.5,0.0,0.0,0.0,
7.417218543046358,10.0,10.0,7.5,0.0,0.0,0.0,
7.417218543046358,10.0,10.0,7.5,0.0,0.0,0.0,
7.3509933774834435,10.0,10.0,7.5,0.0,0.0,0.0,
7.417218543046358,10.0,10.0,7.5,0.0,0.0,0.0,
7.417218543046358,10.0,10.0,7.5,0.0,0.0,0.0,
7.417218543046358,10.0,10.0,7.5,0.0,0.0,0.0,
7.417218543046358,10.0,10.0,7.5,0.0,0.0,0.0,
7.302631578947368,10.0,10.0,7.5,0.0,0.0,0.0,
7.302631578947368,10.0,10.0,10.0,0.0,0.0,0.0,
7.207792207792208,10.0,10.0,10.0,5.0,0.0,0.0,
7.189542483660131,10.0,10.0,10.0,5.0,0.0,0.0,
7.189542483660131,10.0,10.0,10.0,5.0,0.0,0.0,
7.189542483660131,10.0,10.0,10.0,5.0,0.0,0.0,
7.189542483660131,10.0,10.0,10.0,5.0,0.0,0.0,
7.189542483660131,10.0,10.0,10.0,5.0,0.0,0.0,
7.189542483660131,10.0,10.0,10.0,5.0,0.0,0.0,
7.189542483660131,10.0,10.0,10.0,5.0,0.0,0.0,
